annee,indicateur,valeur,region
2019,Taux d'alphabétisation (%),88.8,Sud
2019,Taux d'alphabétisation (%),58.7,Sud
2019,Taux d'alphabétisation (%),81.6,Sud
2019,Taux d'alphabétisation (%),81.2,Sud
2019,Taux d'alphabétisation (%),86.4,Sud
2019,Taux d'alphabétisation (%),84.9,Sud
2019,Taux d'alphabétisation (%),61.3,Sud
2019,Taux d'alphabétisation (%),89.1,Sud-Est
2019,Taux d'alphabétisation (%),52.1,Sud-Est
2019,Taux d'alphabétisation (%),57.7,Sud-Est
2019,Taux d'alphabétisation (%),46.7,Sud-Est
2019,Taux d'alphabétisation (%),64.3,Sud-Est
2019,Taux d'alphabétisation (%),66.1,Sud-Est
2019,Taux d'alphabétisation (%),46.3,Sud-Est
2019,Taux d'alphabétisation (%),54.2,Sud-Est
2019,Taux d'alphabétisation (%),84.8,Sud-Est
2019,Taux d'alphabétisation (%),44.8,Sud-Est
2019,Taux d'alphabétisation (%),87.9,Sud-Est
2019,Taux d'alphabétisation (%),63.4,Sud-Est
2019,Taux d'alphabétisation (%),59.4,Sud-Est
2019,Taux d'alphabétisation (%),85.9,Sud-Est
2019,Taux d'alphabétisation (%),57.8,Sud-Est
2019,Taux d'alphabétisation (%),80.5,Total
2019,Taux d'alphabétisation (%),66.4,Total
2019,Taux d'alphabétisation (%),69.2,Total
2019,Taux d'alphabétisation (%),83.6,Total
2019,Taux d'alphabétisation (%),48.5,Total
2019,Taux d'alphabétisation (%),78.0,Total
2019,Taux d'alphabétisation (%),76.5,Total
2019,Taux d'alphabétisation (%),72.1,Total
2019,Taux d'alphabétisation (%),90.6,Total
2019,Taux d'alphabétisation (%),81.3,Total
2019,Taux d'alphabétisation (%),55.8,Total
2019,Taux d'alphabétisation (%),62.0,Total
2019,Taux d'alphabétisation (%),64.1,Total
2019,Taux d'alphabétisation (%),81.3,Total
2019,Taux d'alphabétisation (%),79.2,Total
2019,Taux d'alphabétisation (%),92.7,Total
2019,Taux d'alphabétisation (%),81.2,Total
2019,Taux d'alphabétisation (%),81.2,Total
2019,Taux d'alphabétisation (%),46.3,Total
2019,Taux d'alphabétisation (%),89.4,Total
2020,Taux d'alphabétisation (%),64.8,Artibonite
2020,Taux d'alphabétisation (%),84.0,Artibonite
2020,Taux d'alphabétisation (%),74.0,Artibonite
2020,Taux d'alphabétisation (%),87.2,Artibonite
2020,Taux d'alphabétisation (%),61.5,Artibonite
2020,Taux d'alphabétisation (%),71.8,Artibonite
2020,Taux d'alphabétisation (%),56.4,Artibonite
2020,Taux d'alphabétisation (%),76.0,Artibonite
2020,Taux d'alphabétisation (%),92.3,Artibonite
2020,Taux d'alphabétisation (%),60.2,Artibonite
2020,Taux d'alphabétisation (%),70.2,Artibonite
2020,Taux d'alphabétisation (%),81.0,Artibonite
2020,Taux d'alphabétisation (%),89.4,Artibonite
2020,Taux d'alphabétisation (%),60.0,Artibonite
2020,Taux d'alphabétisation (%),59.0,Artibonite
2020,Taux d'alphabétisation (%),83.5,Artibonite
2020,Taux d'alphabétisation (%),80.0,Artibonite
2020,Taux d'alphabétisation (%),85.4,Artibonite
2020,Taux d'alphabétisation (%),67.8,Artibonite
2020,Taux d'alphabétisation (%),65.5,Artibonite
2020,Taux d'alphabétisation (%),61.6,Artibonite
2020,Taux d'alphabétisation (%),57.9,Artibonite
2020,Taux d'alphabétisation (%),74.6,Artibonite
2020,Taux d'alphabétisation (%),55.5,Artibonite
2020,Taux d'alphabétisation (%),53.2,Artibonite
2020,Taux d'alphabétisation (%),82.5,Centre
2020,Taux d'alphabétisation (%),45.2,Centre
2020,Taux d'alphabétisation (%),79.0,Centre
2020,Taux d'alphabétisation (%),73.8,Centre
2020,Taux d'alphabétisation (%),89.8,Centre
2020,Taux d'alphabétisation (%),49.4,Centre
2020,Taux d'alphabétisation (%),53.3,Centre
2020,Taux d'alphabétisation (%),63.7,Centre
2020,Taux d'alphabétisation (%),55.6,Centre
2020,Taux d'alphabétisation (%),71.0,Centre
2020,Taux d'alphabétisation (%),75.7,Centre
2020,Taux d'alphabétisation (%),46.8,Centre
2020,Taux d'alphabétisation (%),52.8,Centre
2020,Taux d'alphabétisation (%),67.5,Centre
2020,Taux d'alphabétisation (%),73.7,Centre
2020,Taux d'alphabétisation (%),91.2,Centre
2020,Taux d'alphabétisation (%),72.2,Centre
2020,Taux d'alphabétisation (%),84.3,Centre
2020,Taux d'alphabétisation (%),54.2,Centre
2020,Taux d'alphabétisation (%),69.1,Centre
2020,Taux d'alphabétisation (%),68.9,Centre
2020,Taux d'alphabétisation (%),52.0,Grand'Anse
2020,Taux d'alphabétisation (%),59.7,Grand'Anse
2020,Taux d'alphabétisation (%),94.7,Grand'Anse
2020,Taux d'alphabétisation (%),73.4,Grand'Anse
2020,Taux d'alphabétisation (%),90.7,Grand'Anse
2020,Taux d'alphabétisation (%),62.1,Grand'Anse
2020,Taux d'alphabétisation (%),86.7,Grand'Anse
2020,Taux d'alphabétisation (%),90.2,Grand'Anse
2020,Taux d'alphabétisation (%),69.0,Grand'Anse
2020,Taux d'alphabétisation (%),57.6,Grand'Anse
2020,Taux d'alphabétisation (%),69.2,Grand'Anse
2020,Taux d'alphabétisation (%),54.0,Grand'Anse
2020,Taux d'alphabétisation (%),94.1,Grand'Anse
2020,Taux d'alphabétisation (%),69.2,Grand'Anse
2020,Taux d'alphabétisation (%),49.1,Grand'Anse
2020,Taux d'alphabétisation (%),94.9,Grand'Anse
2020,Taux d'alphabétisation (%),81.1,Grand'Anse
2020,Taux d'alphabétisation (%),51.7,Grand'Anse
2020,Taux d'alphabétisation (%),74.1,Grand'Anse
2020,Taux d'alphabétisation (%),60.1,Grand'Anse
2020,Taux d'alphabétisation (%),52.1,Grand'Anse
2020,Taux d'alphabétisation (%),84.6,Grand'Anse
2020,Taux d'alphabétisation (%),71.2,Grand'Anse
2020,Taux d'alphabétisation (%),74.3,Nippes
2020,Taux d'alphabétisation (%),68.0,Nippes
2020,Taux d'alphabétisation (%),58.9,Nippes
2020,Taux d'alphabétisation (%),82.2,Nippes
2020,Taux d'alphabétisation (%),70.4,Nippes
2020,Taux d'alphabétisation (%),59.2,Nippes
2020,Taux d'alphabétisation (%),53.2,Nippes
2020,Taux d'alphabétisation (%),48.1,Nippes
2020,Taux d'alphabétisation (%),48.0,Nippes
2020,Taux d'alphabétisation (%),52.9,Nippes
2020,Taux d'alphabétisation (%),77.4,Nippes
2020,Taux d'alphabétisation (%),93.4,Nippes
2020,Taux d'alphabétisation (%),94.2,Nippes
2020,Taux d'alphabétisation (%),65.2,Nippes
2020,Taux d'alphabétisation (%),58.9,Nippes
2020,Taux d'alphabétisation (%),87.0,Nippes
2020,Taux d'alphabétisation (%),92.8,Nord
2020,Taux d'alphabétisation (%),64.2,Nord
2020,Taux d'alphabétisation (%),62.5,Nord
2020,Taux d'alphabétisation (%),85.3,Nord
2020,Taux d'alphabétisation (%),49.0,Nord
2020,Taux d'alphabétisation (%),77.7,Nord
2020,Taux d'alphabétisation (%),79.0,Nord
2020,Taux d'alphabétisation (%),70.0,Nord
2020,Taux d'alphabétisation (%),79.6,Nord
2020,Taux d'alphabétisation (%),80.7,Nord
2020,Taux d'alphabétisation (%),60.4,Nord
2020,Taux d'alphabétisation (%),94.0,Nord
2020,Taux d'alphabétisation (%),47.9,Nord
2020,Taux d'alphabétisation (%),52.4,Nord
2020,Taux d'alphabétisation (%),69.9,Nord
2020,Taux d'alphabétisation (%),91.6,Nord
2020,Taux d'alphabétisation (%),45.4,Nord-Est
2020,Taux d'alphabétisation (%),88.6,Nord-Est
2020,Taux d'alphabétisation (%),52.9,Nord-Est
2020,Taux d'alphabétisation (%),52.0,Nord-Est
2020,Taux d'alphabétisation (%),68.8,Nord-Est
2020,Taux d'alphabétisation (%),56.5,Nord-Est
2020,Taux d'alphabétisation (%),54.3,Nord-Est
2020,Taux d'alphabétisation (%),62.5,Nord-Est
2020,Taux d'alphabétisation (%),67.2,Nord-Est
2020,Taux d'alphabétisation (%),78.8,Nord-Est
2020,Taux d'alphabétisation (%),84.1,Nord-Est
2020,Taux d'alphabétisation (%),82.6,Nord-Est
2020,Taux d'alphabétisation (%),53.9,Nord-Est
2020,Taux d'alphabétisation (%),59.9,Nord-Est
2020,Taux d'alphabétisation (%),75.6,Nord-Est
2020,Taux d'alphabétisation (%),65.3,Nord-Est
2020,Taux d'alphabétisation (%),92.8,Nord-Est
2020,Taux d'alphabétisation (%),89.9,Nord-Est
2020,Taux d'alphabétisation (%),80.0,Nord-Est
2020,Taux d'alphabétisation (%),67.9,Nord-Est
2020,Taux d'alphabétisation (%),75.5,Nord-Est
2020,Taux d'alphabétisation (%),65.9,Nord-Est
2020,Taux d'alphabétisation (%),76.5,Nord-Est
2020,Taux d'alphabétisation (%),49.3,Nord-Ouest
2020,Taux d'alphabétisation (%),47.9,Nord-Ouest
2020,Taux d'alphabétisation (%),64.0,Nord-Ouest
2020,Taux d'alphabétisation (%),54.5,Nord-Ouest
2020,Taux d'alphabétisation (%),50.3,Nord-Ouest
2020,Taux d'alphabétisation (%),54.5,Nord-Ouest
2020,Taux d'alphabétisation (%),65.7,Nord-Ouest
2020,Taux d'alphabétisation (%),84.7,Nord-Ouest
2020,Taux d'alphabétisation (%),55.7,Nord-Ouest
2020,Taux d'alphabétisation (%),55.0,Nord-Ouest
2020,Taux d'alphabétisation (%),55.5,Nord-Ouest
2020,Taux d'alphabétisation (%),65.2,Nord-Ouest
2020,Taux d'alphabétisation (%),67.4,Nord-Ouest
2020,Taux d'alphabétisation (%),77.3,Nord-Ouest
2020,Taux d'alphabétisation (%),81.3,Nord-Ouest
2020,Taux d'alphabétisation (%),75.2,Nord-Ouest
2020,Taux d'alphabétisation (%),72.0,Nord-Ouest
2020,Taux d'alphabétisation (%),54.9,Nord-Ouest
2020,Taux d'alphabétisation (%),47.2,Ouest
2020,Taux d'alphabétisation (%),83.2,Ouest
2020,Taux d'alphabétisation (%),45.5,Ouest
2020,Taux d'alphabétisation (%),91.1,Ouest
2020,Taux d'alphabétisation (%),94.8,Ouest
2020,Taux d'alphabétisation (%),85.3,Ouest
2020,Taux d'alphabétisation (%),82.1,Ouest
2020,Taux d'alphabétisation (%),89.9,Ouest
2020,Taux d'alphabétisation (%),68.0,Ouest
2020,Taux d'alphabétisation (%),90.8,Ouest
2020,Taux d'alphabétisation (%),46.0,Ouest
2020,Taux d'alphabétisation (%),61.8,Ouest
2020,Taux d'alphabétisation (%),76.8,Ouest
2020,Taux d'alphabétisation (%),71.2,Ouest
2020,Taux d'alphabétisation (%),82.6,Ouest
2020,Taux d'alphabétisation (%),81.8,Ouest
2020,Taux d'alphabétisation (%),48.1,Ouest
2020,Taux d'alphabétisation (%),91.1,Ouest
2020,Taux d'alphabétisation (%),85.3,Ouest
2020,Taux d'alphabétisation (%),62.7,Ouest
2020,Taux d'alphabétisation (%),72.5,Port-au-Prince
2020,Taux d'alphabétisation (%),94.7,Port-au-Prince
2020,Taux d'alphabétisation (%),95.0,Port-au-Prince
2020,Taux d'alphabétisation (%),46.9,Port-au-Prince
2020,Taux d'alphabétisation (%),82.9,Port-au-Prince
2020,Taux d'alphabétisation (%),86.6,Port-au-Prince
2020,Taux d'alphabétisation (%),65.5,Port-au-Prince
2020,Taux d'alphabétisation (%),94.3,Port-au-Prince
2020,Taux d'alphabétisation (%),57.5,Port-au-Prince
2020,Taux d'alphabétisation (%),72.2,Port-au-Prince
2020,Taux d'alphabétisation (%),59.1,Port-au-Prince
2020,Taux d'alphabétisation (%),56.6,Port-au-Prince
2020,Taux d'alphabétisation (%),46.6,Port-au-Prince
2020,Taux d'alphabétisation (%),85.6,Port-au-Prince
2020,Taux d'alphabétisation (%),71.5,Port-au-Prince
2020,Taux d'alphabétisation (%),88.5,Port-au-Prince
2020,Taux d'alphabétisation (%),62.9,Port-au-Prince
2020,Taux d'alphabétisation (%),67.9,Port-au-Prince
2020,Taux d'alphabétisation (%),65.6,Port-au-Prince
2020,Taux d'alphabétisation (%),65.6,Sud
2020,Taux d'alphabétisation (%),46.0,Sud
2020,Taux d'alphabétisation (%),88.0,Sud
2020,Taux d'alphabétisation (%),91.3,Sud
2020,Taux d'alphabétisation (%),63.2,Sud
2020,Taux d'alphabétisation (%),84.6,Sud
2020,Taux d'alphabétisation (%),72.6,Sud
2020,Taux d'alphabétisation (%),88.6,Sud
2020,Taux d'alphabétisation (%),63.8,Sud
2020,Taux d'alphabétisation (%),69.5,Sud
2020,Taux d'alphabétisation (%),77.9,Sud
2020,Taux d'alphabétisation (%),54.8,Sud
2020,Taux d'alphabétisation (%),74.1,Sud
2020,Taux d'alphabétisation (%),68.5,Sud
2020,Taux d'alphabétisation (%),60.1,Sud
2020,Taux d'alphabétisation (%),54.6,Sud
2020,Taux d'alphabétisation (%),51.3,Sud
2020,Taux d'alphabétisation (%),50.4,Sud
2020,Taux d'alphabétisation (%),50.8,Sud
2020,Taux d'alphabétisation (%),80.1,Sud
2020,Taux d'alphabétisation (%),78.8,Sud
2020,Taux d'alphabétisation (%),76.5,Sud
2020,Taux d'alphabétisation (%),84.4,Sud
2020,Taux d'alphabétisation (%),71.4,Sud
2020,Taux d'alphabétisation (%),78.8,Sud
2020,Taux d'alphabétisation (%),75.2,Sud
2020,Taux d'alphabétisation (%),90.8,Sud-Est
2020,Taux d'alphabétisation (%),73.8,Sud-Est
2020,Taux d'alphabétisation (%),62.7,Sud-Est
2020,Taux d'alphabétisation (%),79.4,Sud-Est
2020,Taux d'alphabétisation (%),50.7,Sud-Est
2020,Taux d'alphabétisation (%),58.8,Sud-Est
2020,Taux d'alphabétisation (%),49.6,Sud-Est
2020,Taux d'alphabétisation (%),62.6,Sud-Est
2020,Taux d'alphabétisation (%),78.5,Sud-Est
2020,Taux d'alphabétisation (%),68.7,Sud-Est
2020,Taux d'alphabétisation (%),88.3,Sud-Est
2020,Taux d'alphabétisation (%),66.5,Sud-Est
2020,Taux d'alphabétisation (%),74.1,Sud-Est
2020,Taux d'alphabétisation (%),74.4,Sud-Est
2020,Taux d'alphabétisation (%),68.2,Total
2020,Taux d'alphabétisation (%),56.8,Total
2020,Taux d'alphabétisation (%),82.9,Total
2020,Taux d'alphabétisation (%),94.4,Total
2020,Taux d'alphabétisation (%),47.0,Total
2020,Taux d'alphabétisation (%),73.3,Total
2020,Taux d'alphabétisation (%),69.4,Total
2020,Taux d'alphabétisation (%),82.0,Total
2020,Taux d'alphabétisation (%),53.4,Total
2020,Taux d'alphabétisation (%),85.8,Total
2020,Taux d'alphabétisation (%),66.1,Total
2020,Taux d'alphabétisation (%),92.6,Total
2020,Taux d'alphabétisation (%),62.1,Total
2020,Taux d'alphabétisation (%),73.8,Total
2021,Taux d'alphabétisation (%),49.5,Artibonite
2021,Taux d'alphabétisation (%),56.1,Artibonite
2021,Taux d'alphabétisation (%),88.3,Artibonite
2021,Taux d'alphabétisation (%),59.2,Artibonite
2021,Taux d'alphabétisation (%),62.0,Artibonite
2021,Taux d'alphabétisation (%),87.8,Artibonite
2021,Taux d'alphabétisation (%),69.9,Artibonite
2021,Taux d'alphabétisation (%),94.1,Artibonite
2021,Taux d'alphabétisation (%),64.7,Artibonite
2021,Taux d'alphabétisation (%),55.2,Artibonite
2021,Taux d'alphabétisation (%),63.8,Artibonite
2021,Taux d'alphabétisation (%),92.9,Artibonite
2021,Taux d'alphabétisation (%),72.2,Artibonite
2021,Taux d'alphabétisation (%),62.0,Artibonite
2021,Taux d'alphabétisation (%),90.4,Artibonite
2021,Taux d'alphabétisation (%),73.7,Artibonite
2021,Taux d'alphabétisation (%),92.5,Artibonite
2021,Taux d'alphabétisation (%),66.9,Artibonite
2021,Taux d'alphabétisation (%),46.9,Artibonite
2021,Taux d'alphabétisation (%),69.1,Artibonite
2021,Taux d'alphabétisation (%),91.7,Centre
2021,Taux d'alphabétisation (%),52.6,Centre
2021,Taux d'alphabétisation (%),81.6,Centre
2021,Taux d'alphabétisation (%),83.5,Centre
2021,Taux d'alphabétisation (%),62.9,Centre
2021,Taux d'alphabétisation (%),48.5,Centre
2021,Taux d'alphabétisation (%),83.1,Centre
2021,Taux d'alphabétisation (%),86.4,Centre
2021,Taux d'alphabétisation (%),85.9,Centre
2021,Taux d'alphabétisation (%),90.0,Centre
2021,Taux d'alphabétisation (%),75.6,Centre
2021,Taux d'alphabétisation (%),84.3,Centre
2021,Taux d'alphabétisation (%),46.2,Centre
2021,Taux d'alphabétisation (%),58.9,Centre
2021,Taux d'alphabétisation (%),73.0,Centre
2021,Taux d'alphabétisation (%),93.0,Centre
2021,Taux d'alphabétisation (%),59.7,Centre
2021,Taux d'alphabétisation (%),64.2,Centre
2021,Taux d'alphabétisation (%),85.5,Centre
2021,Taux d'alphabétisation (%),86.5,Centre
2021,Taux d'alphabétisation (%),52.9,Centre
2021,Taux d'alphabétisation (%),77.4,Centre
2021,Taux d'alphabétisation (%),55.1,Centre
2021,Taux d'alphabétisation (%),59.1,Grand'Anse
2021,Taux d'alphabétisation (%),52.6,Grand'Anse
2021,Taux d'alphabétisation (%),51.1,Grand'Anse
2021,Taux d'alphabétisation (%),68.1,Grand'Anse
2021,Taux d'alphabétisation (%),66.6,Grand'Anse
2021,Taux d'alphabétisation (%),66.6,Grand'Anse
2021,Taux d'alphabétisation (%),63.2,Grand'Anse
2021,Taux d'alphabétisation (%),95.3,Grand'Anse
2021,Taux d'alphabétisation (%),45.9,Grand'Anse
2021,Taux d'alphabétisation (%),84.6,Grand'Anse
2021,Taux d'alphabétisation (%),87.3,Grand'Anse
2021,Taux d'alphabétisation (%),58.5,Grand'Anse
2021,Taux d'alphabétisation (%),75.4,Grand'Anse
2021,Taux d'alphabétisation (%),56.6,Grand'Anse
2021,Taux d'alphabétisation (%),90.6,Grand'Anse
2021,Taux d'alphabétisation (%),61.4,Grand'Anse
2021,Taux d'alphabétisation (%),87.3,Grand'Anse
2021,Taux d'alphabétisation (%),56.3,Grand'Anse
2021,Taux d'alphabétisation (%),74.4,Grand'Anse
2021,Taux d'alphabétisation (%),90.9,Nippes
2021,Taux d'alphabétisation (%),76.8,Nippes
2021,Taux d'alphabétisation (%),59.5,Nippes
2021,Taux d'alphabétisation (%),57.7,Nippes
2021,Taux d'alphabétisation (%),48.5,Nippes
2021,Taux d'alphabétisation (%),85.4,Nippes
2021,Taux d'alphabétisation (%),82.0,Nippes
2021,Taux d'alphabétisation (%),92.0,Nippes
2021,Taux d'alphabétisation (%),56.3,Nippes
2021,Taux d'alphabétisation (%),53.5,Nippes
2021,Taux d'alphabétisation (%),71.8,Nippes
2021,Taux d'alphabétisation (%),71.2,Nippes
2021,Taux d'alphabétisation (%),76.7,Nippes
2021,Taux d'alphabétisation (%),95.3,Nippes
2021,Taux d'alphabétisation (%),85.5,Nippes
2021,Taux d'alphabétisation (%),66.5,Nippes
2021,Taux d'alphabétisation (%),53.6,Nippes
2021,Taux d'alphabétisation (%),85.7,Nippes
2021,Taux d'alphabétisation (%),52.0,Nippes
2021,Taux d'alphabétisation (%),88.9,Nippes
2021,Taux d'alphabétisation (%),73.6,Nippes
2021,Taux d'alphabétisation (%),66.9,Nippes
2021,Taux d'alphabétisation (%),69.3,Nippes
2021,Taux d'alphabétisation (%),56.0,Nippes
2021,Taux d'alphabétisation (%),94.1,Nord
2021,Taux d'alphabétisation (%),69.8,Nord
2021,Taux d'alphabétisation (%),73.0,Nord
2021,Taux d'alphabétisation (%),70.7,Nord
2021,Taux d'alphabétisation (%),94.0,Nord
2021,Taux d'alphabétisation (%),73.5,Nord
2021,Taux d'alphabétisation (%),65.0,Nord
2021,Taux d'alphabétisation (%),69.9,Nord
2021,Taux d'alphabétisation (%),67.9,Nord
2021,Taux d'alphabétisation (%),65.1,Nord
2021,Taux d'alphabétisation (%),54.4,Nord
2021,Taux d'alphabétisation (%),93.8,Nord
2021,Taux d'alphabétisation (%),90.9,Nord
2021,Taux d'alphabétisation (%),93.9,Nord
2021,Taux d'alphabétisation (%),45.7,Nord
2021,Taux d'alphabétisation (%),76.5,Nord
2021,Taux d'alphabétisation (%),61.1,Nord
2021,Taux d'alphabétisation (%),90.9,Nord
2021,Taux d'alphabétisation (%),52.1,Nord
2021,Taux d'alphabétisation (%),69.3,Nord-Est
2021,Taux d'alphabétisation (%),58.3,Nord-Est
2021,Taux d'alphabétisation (%),67.6,Nord-Est
2021,Taux d'alphabétisation (%),72.2,Nord-Est
2021,Taux d'alphabétisation (%),78.5,Nord-Est
2021,Taux d'alphabétisation (%),76.0,Nord-Est
2021,Taux d'alphabétisation (%),79.9,Nord-Est
2021,Taux d'alphabétisation (%),85.5,Nord-Est
2021,Taux d'alphabétisation (%),74.3,Nord-Est
2021,Taux d'alphabétisation (%),57.8,Nord-Est
2021,Taux d'alphabétisation (%),49.0,Nord-Est
2021,Taux d'alphabétisation (%),50.7,Nord-Est
2021,Taux d'alphabétisation (%),81.4,Nord-Est
2021,Taux d'alphabétisation (%),68.9,Nord-Est
2021,Taux d'alphabétisation (%),91.4,Nord-Ouest
2021,Taux d'alphabétisation (%),69.1,Nord-Ouest
2021,Taux d'alphabétisation (%),84.6,Nord-Ouest
2021,Taux d'alphabétisation (%),52.0,Nord-Ouest
2021,Taux d'alphabétisation (%),76.3,Nord-Ouest
2021,Taux d'alphabétisation (%),52.8,Nord-Ouest
2021,Taux d'alphabétisation (%),73.1,Nord-Ouest
2021,Taux d'alphabétisation (%),74.4,Nord-Ouest
2021,Taux d'alphabétisation (%),54.7,Nord-Ouest
2021,Taux d'alphabétisation (%),82.3,Nord-Ouest
2021,Taux d'alphabétisation (%),65.1,Nord-Ouest
2021,Taux d'alphabétisation (%),67.6,Nord-Ouest
2021,Taux d'alphabétisation (%),85.2,Nord-Ouest
2021,Taux d'alphabétisation (%),53.8,Nord-Ouest
2021,Taux d'alphabétisation (%),60.4,Nord-Ouest
2021,Taux d'alphabétisation (%),86.2,Nord-Ouest
2021,Taux d'alphabétisation (%),77.5,Nord-Ouest
2021,Taux d'alphabétisation (%),60.5,Nord-Ouest
2021,Taux d'alphabétisation (%),81.8,Nord-Ouest
2021,Taux d'alphabétisation (%),80.4,Nord-Ouest
2021,Taux d'alphabétisation (%),65.5,Ouest
2021,Taux d'alphabétisation (%),46.0,Ouest
2021,Taux d'alphabétisation (%),91.0,Ouest
2021,Taux d'alphabétisation (%),84.9,Ouest
2021,Taux d'alphabétisation (%),74.5,Ouest
2021,Taux d'alphabétisation (%),70.1,Ouest
2021,Taux d'alphabétisation (%),60.9,Ouest
2021,Taux d'alphabétisation (%),60.5,Ouest
2021,Taux d'alphabétisation (%),54.9,Ouest
2021,Taux d'alphabétisation (%),46.9,Ouest
2021,Taux d'alphabétisation (%),87.9,Ouest
2021,Taux d'alphabétisation (%),67.5,Ouest
2021,Taux d'alphabétisation (%),49.7,Ouest
2021,Taux d'alphabétisation (%),67.1,Ouest
2021,Taux d'alphabétisation (%),47.3,Ouest
2021,Taux d'alphabétisation (%),89.5,Ouest
2021,Taux d'alphabétisation (%),46.3,Ouest
2021,Taux d'alphabétisation (%),61.6,Ouest
2021,Taux d'alphabétisation (%),89.1,Ouest
2021,Taux d'alphabétisation (%),71.3,Ouest
2021,Taux d'alphabétisation (%),80.8,Ouest
2021,Taux d'alphabétisation (%),61.7,Ouest
2021,Taux d'alphabétisation (%),66.8,Ouest
2021,Taux d'alphabétisation (%),91.3,Port-au-Prince
2021,Taux d'alphabétisation (%),79.9,Port-au-Prince
2021,Taux d'alphabétisation (%),47.8,Port-au-Prince
2021,Taux d'alphabétisation (%),70.4,Port-au-Prince
2021,Taux d'alphabétisation (%),45.5,Port-au-Prince
2021,Taux d'alphabétisation (%),66.9,Port-au-Prince
2021,Taux d'alphabétisation (%),73.8,Port-au-Prince
2021,Taux d'alphabétisation (%),86.7,Port-au-Prince
2021,Taux d'alphabétisation (%),93.4,Port-au-Prince
2021,Taux d'alphabétisation (%),49.2,Port-au-Prince
2021,Taux d'alphabétisation (%),56.5,Port-au-Prince
2021,Taux d'alphabétisation (%),84.5,Port-au-Prince
2021,Taux d'alphabétisation (%),85.4,Port-au-Prince
2021,Taux d'alphabétisation (%),47.9,Port-au-Prince
2021,Taux d'alphabétisation (%),57.0,Port-au-Prince
2021,Taux d'alphabétisation (%),88.4,Port-au-Prince
2021,Taux d'alphabétisation (%),46.6,Port-au-Prince
2021,Taux d'alphabétisation (%),47.2,Port-au-Prince
2021,Taux d'alphabétisation (%),93.0,Port-au-Prince
2021,Taux d'alphabétisation (%),47.6,Port-au-Prince
2021,Taux d'alphabétisation (%),50.2,Port-au-Prince
2021,Taux d'alphabétisation (%),81.2,Port-au-Prince
2021,Taux d'alphabétisation (%),76.8,Port-au-Prince
2021,Taux d'alphabétisation (%),55.8,Port-au-Prince
2021,Taux d'alphabétisation (%),76.5,Port-au-Prince
2021,Taux d'alphabétisation (%),68.8,Port-au-Prince
2021,Taux d'alphabétisation (%),76.7,Port-au-Prince
2021,Taux d'alphabétisation (%),78.6,Sud
2021,Taux d'alphabétisation (%),84.3,Sud
2021,Taux d'alphabétisation (%),92.2,Sud
2021,Taux d'alphabétisation (%),95.0,Sud
2021,Taux d'alphabétisation (%),81.9,Sud
2021,Taux d'alphabétisation (%),47.6,Sud
2021,Taux d'alphabétisation (%),49.5,Sud
2021,Taux d'alphabétisation (%),48.0,Sud
2021,Taux d'alphabétisation (%),47.7,Sud
2021,Taux d'alphabétisation (%),59.5,Sud
2021,Taux d'alphabétisation (%),77.9,Sud
2021,Taux d'alphabétisation (%),68.4,Sud
2021,Taux d'alphabétisation (%),54.4,Sud
2021,Taux d'alphabétisation (%),54.7,Sud
2021,Taux d'alphabétisation (%),85.8,Sud
2021,Taux d'alphabétisation (%),80.5,Sud
2021,Taux d'alphabétisation (%),86.0,Sud
2021,Taux d'alphabétisation (%),93.2,Sud
2021,Taux d'alphabétisation (%),53.0,Sud
2021,Taux d'alphabétisation (%),65.6,Sud
2021,Taux d'alphabétisation (%),89.5,Sud
2021,Taux d'alphabétisation (%),59.3,Sud
2021,Taux d'alphabétisation (%),71.7,Sud
2021,Taux d'alphabétisation (%),86.0,Sud
2021,Taux d'alphabétisation (%),93.5,Sud
2021,Taux d'alphabétisation (%),83.8,Sud
2021,Taux d'alphabétisation (%),72.7,Sud
2021,Taux d'alphabétisation (%),50.7,Sud
2021,Taux d'alphabétisation (%),78.5,Sud-Est
2021,Taux d'alphabétisation (%),85.5,Sud-Est
2021,Taux d'alphabétisation (%),66.0,Sud-Est
2021,Taux d'alphabétisation (%),63.5,Sud-Est
2021,Taux d'alphabétisation (%),74.5,Sud-Est
2021,Taux d'alphabétisation (%),57.8,Sud-Est
2021,Taux d'alphabétisation (%),89.6,Sud-Est
2021,Taux d'alphabétisation (%),47.8,Sud-Est
2021,Taux d'alphabétisation (%),57.2,Sud-Est
2021,Taux d'alphabétisation (%),84.9,Sud-Est
2021,Taux d'alphabétisation (%),89.4,Sud-Est
2021,Taux d'alphabétisation (%),49.3,Sud-Est
2021,Taux d'alphabétisation (%),48.2,Sud-Est
2021,Taux d'alphabétisation (%),70.8,Sud-Est
2021,Taux d'alphabétisation (%),65.1,Sud-Est
2021,Taux d'alphabétisation (%),95.2,Sud-Est
2021,Taux d'alphabétisation (%),95.5,Total
2021,Taux d'alphabétisation (%),62.8,Total
2021,Taux d'alphabétisation (%),58.2,Total
2021,Taux d'alphabétisation (%),62.3,Total
2021,Taux d'alphabétisation (%),63.5,Total
2021,Taux d'alphabétisation (%),51.3,Total
2021,Taux d'alphabétisation (%),68.4,Total
2021,Taux d'alphabétisation (%),49.0,Total
2021,Taux d'alphabétisation (%),53.6,Total
2021,Taux d'alphabétisation (%),57.7,Total
